row_id,column,value,prior_error_type,prior_source,is_error,error_type,confidence,suggested_fix,llm_reason
402,HospitalOwner,voluntary non-profit - private,DIST,stage2,False,NONE,0.95,,Value appears in normal samples and is consistent with the row context.
405,Score,x4%,FI,stage1,True,FI,0.95,94%,格式错误：百分比应以数字开头，'x4%' 疑为 OCR 误识别，常见值 '94%' 与正常样例一致。
406,ZipCode,3x0x7,FI,stage1,True,FI,0.95,36067,"Contains non-numeric 'x', violates 5-digit zip code format; Prattville, AL uses 36066 or 36067."
408,ProviderNumber,x0x08,FI,stage1,True,FI,0.95,10008,包含非数字字符'x'，违背纯5位数字格式；最可能正确值为'10008'
408,HospitalName,prattville baptist hospital,DIST,stage2,True,T,0.9,prattville baptist hospital,城市名正确拼写为Prattville（双t），当前缺少一个't'，系拼写错误
409,MeasureCode,scipxinfx1,FI,stage1,True,FI,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
409,Condition,surgical infection prevention,DIST,stage2,True,OTHER,0.5,,LLM 未返回该格判定，沿用前序结果（兜底）。
410,EmergencyService,yxs,VAD,stage1,False,NONE,0.9,,值 'yxs' 出现在该列的 normal_samples 中，且整行上下文无矛盾，ProviderNumber 条件依赖仅反映多数情况，不排除个别变异，故判定为误报。
410,HospitalName,prattville baptist hospital,DIST,stage2,False,NONE,0.9,,全小写与同行 City、State 等列风格一致，normal_samples 中虽有大写但本条无跨列异常，无充分理由判定为错误。
411,HospitalType,acute care hosxitals,FI,stage1,True,T,0.95,acute care hospitals,"'hosxitals' is a typo for 'hospitals', matching normal samples."
411,Score,1xx%,FI,stage1,True,FI,0.9,,'1xx%' is not a valid percentage; missing numeric digits.
411,Address,124 s mxmorial dr,T,stage1,True,T,0.99,124 s memorial dr,"'mxmorial' is a typo for 'memorial', confirmed by high-frequency correct value."
412,HospitalOwner,proprietary,DIST,stage2,False,NONE,0.95,,值在正常样例列表中，无跨列矛盾，误报。
412,HospitalType,acute care hospitals,DIST,stage2,False,NONE,0.95,,值与正常样例一致，无跨列矛盾，误报。
413,HospitalType,acuxe care hospixals,FI,stage1,True,T,0.9,acute care hospitals,Typo of 'acute care hospitals'; 'acuxe care hospixals' appears as a common misspelling.
413,Sample,125 patixnts,FI,stage1,True,T,0.95,125 patients,Typo 'patixnts' should be 'patients'.
413,CountyName,franklin,DIST,stage2,False,NONE,0.95,,"Franklin County is consistent with City Russellville, State AL, and ZipCode 35653."
415,Address,315 w hickxry st,T,stage1,True,T,0.95,315 w hickory st,'hickxry' 疑似 'hickory' 的拼写错误，与高频值及地理常识一致。
415,CountyName,tallaxega,T,stage1,True,T,0.95,talladega,"'tallaxega' 与正确县名 'talladega' 编辑距离1，且 Sylacauga, AL 位于 Talladega County。"
417,Score,empty,MV,stage1,False,NONE,0.95,,Sample为'0 patients'，Score为'empty'表示无数据，是合理的缺失表示，非错误
417,Condition,heart attack,DIST,stage2,False,NONE,0.95,,'heart attack'是正常值，且与同行MeasureCode、MeasureName一致，非错误
418,Sample,4 xatients,FI,stage1,True,T,0.98,4 patients,'xatients' 应为 'patients'，与正常格式不符，且同列均为数字+空格+patients
418,EmergencyService,xo,VAD,stage1,True,VAD,0.94,no,该医院(ProviderNumber=10164)在18条记录中94% EmergencyService为'no'，此处的'xo'与多数记录矛盾
419,Score,empty,MV,stage1,True,MV,0.99,,"Score should be a percentage, but 'empty' is a missing value placeholder."
419,Condition,heart attack,DIST,stage2,False,NONE,0.99,,"The value 'heart attack' is a valid condition that matches MeasureCode and MeasureName, and appears in normal samples."
420,ZipCode,x5150,FI,stage1,True,FI,0.9,35150,包含非数字字符'x'，不符合5位数字格式；疑似'35'笔误为'x5'，城市确认为Sylacauga AL 35150
420,Score,empty,MV,stage1,True,MV,0.95,,'empty'是缺失值占位符，非真实得分
420,Address,315 w hickory st,DIST,stage2,False,NONE,0.95,,地址与医院名称和城市匹配，为真实地址，分布模型误报
426,Score,x7%,FI,stage1,True,FI,0.9,97%,Value 'x7%' does not match expected percentage pattern (digits+%); 'x' likely a typo for '9'.
428,ZipCode,3x1x0,FI,stage1,True,FI,0.95,35150,"ZipCode contains invalid 'x' characters; likely OCR error for '35150' matching City Sylacauga, AL"
431,Address,315xwxhickoryxst,DIST,stage2,True,FI,0.9,315 w hickory st,Contains multiple 'x' characters; likely intended as '315 w hickory st'.
432,Stateavg,ak_hf-1,FI,stage1,False,NONE,0.95,,Stateavg由State和MeasureCode派生，当前值ak_hf-1与本行State='ak'及MeasureCode='hf-1'一致，符合跨列依赖。正常样本仅反映阿拉巴马州格式，非错误。
432,City,anchorage,DIST,stage2,False,NONE,0.95,,城市Anchorage与州AK匹配，是有效城市。正常样本来自其他州，不代表所有合法值。
432,State,ak,DIST,stage2,False,NONE,0.95,,'ak'是阿拉斯加州标准缩写，且在正常样本中出现，分布差异因数据稀少而非错误。
433,Stateavg,ak_hf-2,FI,stage1,False,NONE,0.98,,格式为{State}_{MeasureCode}，State为ak，MeasureCode为hf-2，符合行上下文，非错误
433,State,ak,DIST,stage2,False,NONE,0.98,,阿拉斯加州缩写，与City、ZipCode一致，非错误
433,HospitalName,alaska regional hospital,DIST,stage2,False,NONE,0.95,,医院名称与所在州AK对应，无拼写或格式问题
434,Stateavg,ak_hf-3,FI,stage1,False,NONE,0.99,,Stateavg格式正确: 由州代码ak和MeasureCode hf-3组成，与State=ak一致
434,MeasureName,heart faxlure patxents gxven ace inhxbxtor or arb for left ventrxcular systolxc dysfunctxon (lvsd),VAD,stage1,True,T,0.99,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),"存在多处拼写错误，如faxlure->failure, patxents->patients, gxven->given等"
434,HospitalName,alaska regional hospital,DIST,stage2,False,NONE,0.99,,医院名称与State=ak和City=anchorage一致，无错误
434,City,anchorage,DIST,stage2,False,NONE,0.99,,城市名anchorage与State=ak一致，无错误
434,State,ak,DIST,stage2,False,NONE,0.99,,State为ak，在正常样例中且与行内其他信息一致
435,Stateavg,ak_hf-4,FI,stage1,False,NONE,0.95,,Stateavg 以州缩写 'ak' 开头，与同行 State='ak' 一致，且与 MeasureCode 'hf-4' 拼合，格式正确，误报。
435,State,ak,DIST,stage2,False,NONE,0.95,,State='ak' 与城市 anchorage、zip 99508 匹配，且正常样例中包含 'ak'，为合法州代码。
435,City,anchorage,DIST,stage2,False,NONE,0.95,,"City='anchorage' 与 State='ak', Zip='99508' 一致，为正确城市名。"
436,Stateavg,ak_pn-2,FI,stage1,False,NONE,0.95,,Stateavg由State缩写和MeasureCode组合而成，当前值ak_pn-2与State=ak及MeasureCode=pn-2一致，符合预期格式。正常样例均来自AL州故为al_前缀，不同州前缀不同，非错误。
436,State,ak,DIST,stage2,False,NONE,1.0,,State值ak出现在正常样例中，且与ZipCode 99508（阿拉斯加安克雷奇）及医院名一致，无异常。
436,HospitalName,alaska regional hospital,DIST,stage2,False,NONE,1.0,,医院名与State=ak及城市Anchorage相符，实际存在Alaska Regional Hospital。正常样例均来自AL州，分布不同属正常偏差。
437,Stateavg,ak_pn-3b,FI,stage1,False,NONE,0.95,,Stateavg 格式与同行 State (ak) 及 MeasureCode (pn-3b) 一致，符合 '州代码_指标代码' 规范，前序标记因仅以 al 前缀样例比对而误报。
437,City,anchoraxe,T,stage1,True,T,0.98,anchorage,与同行的 CountyName (anchorage) 和 ZipCode (99508) 不匹配，且与 'anchorage' 仅一字符之差，明显为拼写错误。
437,State,ak,DIST,stage2,False,NONE,0.95,,State 为 'ak'，与 HospitalName 中的 alaska、Stateavg 前缀 ak 及 CountyName anchorage 均一致，且正常样例包含 'ak'，前序标记为误报。
438,Stateavg,ak_pn-4,FI,stage1,False,NONE,0.95,,"Value 'ak_pn-4' correctly combines State 'ak' and MeasureCode 'pn-4', matching the expected pattern; prior flagging due to limited normal samples from 'al' only."
438,State,ak,DIST,stage2,False,NONE,0.99,,"State 'ak' is consistent with City 'anchorage', ZipCode '99508', and area code 907; it is a valid Alaska code and not an error."
438,City,anchorage,DIST,stage2,False,NONE,0.99,,City 'anchorage' is correct for the given State/AK and other contextual columns; the distribution flag is due to a different sample region (AL).
439,Stateavg,ak_pn-5c,FI,stage1,False,NONE,0.95,,Stateavg编码格式为州缩写_MeasureCode，ak_pn-5c对应本行State=ak和MeasureCode=pn-5c，完全合理。正常样例均为al_开头系因同列样本均来自阿拉巴马州，不代表格式异常。
439,State,ak,DIST,stage2,False,NONE,0.99,,ak是阿拉斯加州的标准缩写，且出现在同列正常样例中，无错误。
439,City,anchorage,DIST,stage2,False,NONE,0.99,,Anchorage是阿拉斯加州城市，本行State=ak，语义一致。正常样例均为阿拉巴马州城市，不构成分布异常。
440,Stateavg,ak_pn-6,FI,stage1,False,NONE,0.95,,Stateavg值'ak_pn-6'符合该行State='ak'和MeasureCode='pn-6'的组合规则，与正常样例模式一致，非格式错误
440,State,ak,DIST,stage2,False,NONE,0.9,,'ak'是有效的阿拉斯加州缩写，且出现在正常样例中，城市安克雷奇与之匹配，无跨列矛盾
440,City,anchorage,DIST,stage2,False,NONE,0.95,,安克雷奇是阿拉斯加州的实际城市，与该行State='ak'一致，仅因训练数据偏向其他州而被误报
441,Stateavg,ak_pn-7,FI,stage1,False,NONE,0.95,,格式与同行State (ak) 和 MeasureCode (pn-7) 一致，ak_pn-7 是阿拉斯加州肺炎-7指标的正确编码，前序误报因正常样例多来自阿拉巴马 (al_)
441,State,ak,DIST,stage2,False,NONE,1.0,,ak 是合法的阿拉斯加州缩写，见于正常样例中，仅因稀有被标记，非错误
441,HospitalName,alaska regional hospital,DIST,stage2,False,NONE,0.9,,名称拼写正确，全小写风格与正常样例一致，分布异常仅为概率标记，非真实错误
442,Stateavg,ak_scip-card-2,FI,stage1,False,NONE,0.95,,"Value correctly follows {state_prefix}_{measurecode} pattern with state prefix 'ak' matching row State 'ak'. Normal samples were from Alabama only, causing false FI flag."
442,State,ak,DIST,stage2,False,NONE,0.98,,'ak' is a valid state code present in normal samples. Distributional flag likely due to limited context.
442,HospitalName,alaska regional hospital,DIST,stage2,False,NONE,0.96,,"Hospital name 'alaska regional hospital' is plausible for Anchorage, AK. Normal samples are from Alabama, not representative."
443,Stateavg,ak_scip-inf-1,FI,stage1,False,NONE,0.99,,Stateavg 格式为 {州缩写}_{MeasureCode}，'ak_scip-inf-1' 与同行 State='ak'、MeasureCode='scip-inf-1' 完美匹配，无格式错误，前序为误报。
443,State,ak,DIST,stage2,False,NONE,0.99,,State='ak' 是阿拉斯加州标准缩写，与同行 City='anchorage'、ZipCode='99508' 不一致，无任何错误。
443,HospitalName,alaska regional hospital,DIST,stage2,False,NONE,0.99,,医院名称合理，无拼写或格式问题，与同行州信息一致，前序分布异常因正常样例来自其他州导致误报。
444,Sample,521 patiexts,FI,stage1,True,T,0.99,521 patients,"Typo: 'patiexts' should be 'patients', as in normal samples."
444,Stateavg,ak_scip-inf-2,FI,stage1,False,NONE,0.95,,"Prefix 'ak_' matches State 'ak' and is consistent with MeasureCode 'scip-inf-2', so it's a valid state average code for Alaska."
444,State,ak,DIST,stage2,False,NONE,0.95,,"'ak' is a valid state abbreviation and matches City 'anchorage', no error."
444,HospitalName,alaska regional hospital,DIST,stage2,False,NONE,0.95,,"'alaska regional hospital' is a real hospital in Anchorage, AK, consistent with State 'ak'; anomaly flag is due to sample bias."
445,Stateavg,ak_scip-inf-3,FI,stage1,False,NONE,0.95,,Stateavg以'ak_'开头与State列一致，是该州该指标的合理编码，非格式错误。
445,State,ak,DIST,stage2,False,NONE,0.99,,'ak'是有效的阿拉斯加州缩写，正常样例中包含该值。
445,HospitalName,alaska regional hospital,DIST,stage2,False,NONE,0.95,,医院名称全小写与正常样例风格一致，且与所在城市匹配，无异常。
446,Stateavg,ak_scip-inf-4,FI,stage1,False,NONE,0.95,,"Value matches State abbreviation 'ak' and MeasureCode 'scip-inf-4', forming a valid state average code; flagged due to misleading AL-prefix normal samples, but cross-column consistency confirms correctness."
446,HospitalName,alaska regional hospital,DIST,stage2,False,NONE,0.95,,"Name reflects Alaska location, consistent with City/State; no typo, format violation, or dependency error."
446,City,anchorage,DIST,stage2,False,NONE,0.95,,"Anchorage is a valid city in Alaska, matches State; no error, just not in AL-centric normal samples."
446,State,ak,DIST,stage2,False,NONE,0.95,,"'ak' is a legitimate state code, appears in normal samples, and aligns with City and other row attributes."
447,Stateavg,ak_scip-inf-6,FI,stage1,False,NONE,0.99,,Stateavg 前缀与当前行 State='ak' 一致，格式符合该列规范，前序误报
447,MeasureName,surgeryxpatientsxneedingxhairxremovedxfromxthexsurgicalxareaxbeforexsurgery& xwhoxhadxhairxremovedxusingxaxsaferxmethodx(electricxclippersxorxhairxremovalxcreamxï¿½cxnotxaxrazor),VAD,stage1,True,T,1.0,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),大量空格被替换为'x'或'& '，且包含乱码，疑似编码损坏，属于拼写错误
447,State,ak,DIST,stage2,False,NONE,0.99,,ak 是合法的阿拉斯加州代码，与同行城市、邮编一致，正常样例中包含 ak，分布差异源于数据集中阿拉斯加行较少
447,HospitalName,alaska regional hospital,DIST,stage2,False,NONE,0.9,,名称与所在州、城市匹配，未发现拼写或格式异常，分布标记可能因样本量有限导致
448,Stateavg,ak_scip-vte-1,FI,stage1,False,NONE,0.99,,"Stateavg is composed of State abbreviation and MeasureCode, so 'ak_scip-vte-1' is correct for State 'ak' and MeasureCode 'scip-vte-1'."
448,HospitalName,xlxskx regionxl hospitxl,VAD,stage1,True,T,0.99,alaska regional hospital,"Name is a corrupted version of 'alaska regional hospital', consistent with ProviderNumber 20017 and location Anchorage, AK."
448,State,ak,DIST,stage2,False,NONE,0.99,,"'ak' is a valid state code, matches City Anchorage, and no error."
449,HospitalOwner,proxrietary,FI,stage1,True,T,0.95,proprietary,Typo: 'proxrietary' should be 'proprietary' as in normal samples.
449,Stateavg,ak_scip-vte-2,FI,stage1,False,NONE,0.92,,"State is 'ak', Stateavg format is state abbreviation + '_' + measure code; 'ak_scip-vte-2' is correct; normal samples are from 'al' state, causing false alarm."
